address,info,price,rtype,sqr,dir,dec,heights,built,btype,price_per_sqr
复地雅园公馆 ,2室2厅 | 89.46平米 | 南 东南 北 | 精装 | 低楼层(共18层) | 2021年建 | 暂无数据,17890000.0,2室2厅 , 89.46平米 , 南 东南 北 , 精装 , 低楼层(共18层) , 2021年建 , 暂无数据,199978
长新大楼 ,2室1厅 | 61.21平米 | 东北 | 简装 | 中楼层(共21层) | 1987年建 | 板塔结合,5980000.0,2室1厅 , 61.21平米 , 东北 , 简装 , 中楼层(共21层) , 1987年建 , 板塔结合,97697
复地雅园公馆 ,2室2厅 | 89.46平米 | 南 东南 北 | 精装 | 低楼层(共18层) | 2021年建 | 暂无数据,17890000.0,2室2厅 , 89.46平米 , 南 东南 北 , 精装 , 低楼层(共18层) , 2021年建 , 暂无数据,199978
五金新邨 ,1室1厅 | 39.45平米 | 南 | 简装 | 低楼层(共5层) | 1976年建 | 板楼,5200000.0,1室1厅 , 39.45平米 , 南 , 简装 , 低楼层(共5层) , 1976年建 , 板楼,131813
华润外滩九里 ,1室2厅 | 73.51平米 | 南 | 精装 | 23层 | 2010年建 | 板楼,13860000.0,1室2厅 , 73.51平米 , 南 , 精装 , 23层 , 2010年建 , 板楼,188546
鲁中小区  ,1室1厅 | 37.84平米 | 南 | 精装 | 低楼层(共7层) | 1986年建 | 板楼,4150000.0,1室1厅 , 37.84平米 , 南 , 精装 , 低楼层(共7层) , 1986年建 , 板楼,109673
瞿溪路1032弄 ,2室1厅 | 54.92平米 | 南 | 精装 | 5层 | 1980年建 | 板楼,4940000.0,2室1厅 , 54.92平米 , 南 , 精装 , 5层 , 1980年建 , 板楼,89950
中山南路1768弄 ,2室1厅 | 51.12平米 | 东南 | 简装 | 低楼层(共6层) | 1990年建 | 板楼,7290000.0,2室1厅 , 51.12平米 , 东南 , 简装 , 低楼层(共6层) , 1990年建 , 板楼,142606
金瓯万国大厦 ,2室2厅 | 115.18平米 | 南 | 精装 | 中楼层(共28层) | 1999年建 | 板塔结合,12990000.0,2室2厅 , 115.18平米 , 南 , 精装 , 中楼层(共28层) , 1999年建 , 板塔结合,112780
斜桥公寓 ,2室1厅 | 78.7平米 | 南 | 简装 | 高楼层(共24层) | 1991年建 | 塔楼,8300000.0,2室1厅 , 78.7平米 , 南 , 简装 , 高楼层(共24层) , 1991年建 , 塔楼,105464
淡水公寓 ,2室2厅 | 95.34平米 | 南 西 | 简装 | 18层 | 2000年建 | 板楼,13950000.0,2室2厅 , 95.34平米 , 南 西 , 简装 , 18层 , 2000年建 , 板楼,146319
南园小区 ,2室1厅 | 69.91平米 | 西 西北 | 简装 | 低楼层(共29层) | 1994年建 | 塔楼,5300000.0,2室1厅 , 69.91平米 , 西 西北 , 简装 , 低楼层(共29层) , 1994年建 , 塔楼,75812
锦绣家园 ,2室1厅 | 114.02平米 | 南 北 | 简装 | 中楼层(共18层) | 2000年建 | 板楼,11980000.0,2室1厅 , 114.02平米 , 南 北 , 简装 , 中楼层(共18层) , 2000年建 , 板楼,105070
西凌新邨 ,2室1厅 | 79.64平米 | 南 | 毛坯 | 高楼层(共30层) | 1994年建 | 塔楼,7700000.0,2室1厅 , 79.64平米 , 南 , 毛坯 , 高楼层(共30层) , 1994年建 , 塔楼,96686
明日星城（一期） ,2室2厅 | 93.31平米 | 南 | 简装 | 低楼层(共34层) | 2002年建 | 板楼,10990000.0,2室2厅 , 93.31平米 , 南 , 简装 , 低楼层(共34层) , 2002年建 , 板楼,117780
鲁班大楼 ,1室1厅 | 64.45平米 | 东 南 | 精装 | 高楼层(共24层) | 1990年建 | 塔楼,5300000.0,1室1厅 , 64.45平米 , 东 南 , 精装 , 高楼层(共24层) , 1990年建 , 塔楼,82235
丽一小区  ,1室1厅 | 32.35平米 | 北 | 精装 | 中楼层(共7层) | 1988年建 | 板楼,3280000.0,1室1厅 , 32.35平米 , 北 , 精装 , 中楼层(共7层) , 1988年建 , 板楼,101392
五岭小区 ,1室0厅 | 25.4平米 | 东南 | 简装 | 中楼层(共7层) | 1988年建 | 板楼,2900000.0,1室0厅 , 25.4平米 , 东南 , 简装 , 中楼层(共7层) , 1988年建 , 板楼,114174
南塘浜路113-121号 ,1室1厅 | 30.92平米 | 北 | 精装 | 中楼层(共6层) | 1985年建 | 板楼,3500000.0,1室1厅 , 30.92平米 , 北 , 精装 , 中楼层(共6层) , 1985年建 , 板楼,113196
中福浦江汇 ,1室1厅 | 53.57平米 | 东南 南 | 精装 | 中楼层(共22层) | 2014年建 | 板楼,6800000.0,1室1厅 , 53.57平米 , 东南 南 , 精装 , 中楼层(共22层) , 2014年建 , 板楼,126937
中海建国里 ,3室2厅 | 138.07平米 | 南 | 精装 | 低楼层(共31层)  | 板楼,29000000.0,3室2厅 , 138.07平米 , 南 , 精装 , 低楼层(共31层)  , 板楼,,210039
海华花园 ,3室2厅 | 115.22平米 | 西南 | 简装 | 低楼层(共33层) | 1994年建 | 板塔结合,12250000.0,3室2厅 , 115.22平米 , 西南 , 简装 , 低楼层(共33层) , 1994年建 , 板塔结合,106319
复兴苑 ,3室2厅 | 141.32平米 | 南 | 精装 | 32层 | 1998年建 | 板塔结合,17500000.0,3室2厅 , 141.32平米 , 南 , 精装 , 32层 , 1998年建 , 板塔结合,123833
华府天地睿园 ,3室2厅 | 146.93平米 | 南 北 | 精装 | 低楼层(共25层) | 2016年建 | 板楼,30000000.0,3室2厅 , 146.93平米 , 南 北 , 精装 , 低楼层(共25层) , 2016年建 , 板楼,204179
绿地海珀外滩 ,2室2厅 | 94.2平米 | 南 | 精装 | 中楼层(共20层) | 2022年建 | 板楼,24800000.0,2室2厅 , 94.2平米 , 南 , 精装 , 中楼层(共20层) , 2022年建 , 板楼,263270
翠湖天地嘉苑 ,3室2厅 | 237.13平米 | 南 北 | 精装 | 高楼层(共19层) | 2009年建 | 板楼,62000000.0,3室2厅 , 237.13平米 , 南 北 , 精装 , 高楼层(共19层) , 2009年建 , 板楼,261460
永嘉路39弄 ,1室1厅 | 37平米 | 南 | 精装 | 低楼层(共5层) | 1976年建 | 板楼,5260000.0,1室1厅 , 37平米 , 南 , 精装 , 低楼层(共5层) , 1976年建 , 板楼,142163
水景苑 ,3室2厅 | 192.31平米 | 南 | 精装 | 中楼层(共32层) | 2002年建 | 板楼,24850000.0,3室2厅 , 192.31平米 , 南 , 精装 , 中楼层(共32层) , 2002年建 , 板楼,129219
北蒙三小区 ,1室0厅 | 29.8平米 | 北 | 简装 | 低楼层(共7层) | 1989年建 | 板楼,3400000.0,1室0厅 , 29.8平米 , 北 , 简装 , 低楼层(共7层) , 1989年建 , 板楼,114094
瞿溪路115-131号 ,1室0厅 | 23.55平米 | 北 | 简装 | 低楼层(共6层) | 1961年建 | 板楼,2500000.0,1室0厅 , 23.55平米 , 北 , 简装 , 低楼层(共6层) , 1961年建 , 板楼,106158
黄浦大楼 ,3室2厅 | 123.91平米 | 南 | 简装 | 中楼层(共24层) | 1996年建 | 塔楼,15500000.0,3室2厅 , 123.91平米 , 南 , 简装 , 中楼层(共24层) , 1996年建 , 塔楼,125091
瞿溪路937弄 ,1室1厅 | 29.38平米 | 南 | 简装 | 中楼层(共6层) | 1999年建 | 板楼,2900000.0,1室1厅 , 29.38平米 , 南 , 简装 , 中楼层(共6层) , 1999年建 , 板楼,98707
西凌新邨 ,1室1厅 | 44.68平米 | 南 | 精装 | 高楼层(共32层) | 1994年建 | 塔楼,5000000.0,1室1厅 , 44.68平米 , 南 , 精装 , 高楼层(共32层) , 1994年建 , 塔楼,111907
五岭小区 ,1室1厅 | 35.85平米 | 南 | 精装 | 中楼层(共7层) | 1990年建 | 板楼,3800000.0,1室1厅 , 35.85平米 , 南 , 精装 , 中楼层(共7层) , 1990年建 , 板楼,105998
打浦路210弄 ,1室1厅 | 29.39平米 | 东 | 精装 | 高楼层(共5层) | 1987年建 | 板楼,3750000.0,1室1厅 , 29.39平米 , 东 , 精装 , 高楼层(共5层) , 1987年建 , 板楼,127595
西凌新邨 ,1室1厅 | 39.21平米 | 南 | 精装 | 高楼层(共6层) | 1987年建 | 板楼,4240000.0,1室1厅 , 39.21平米 , 南 , 精装 , 高楼层(共6层) , 1987年建 , 板楼,108136
打浦路303弄 ,1室1厅 | 31.69平米 | 南 | 简装 | 高楼层(共6层) | 1964年建 | 板楼,3190000.0,1室1厅 , 31.69平米 , 南 , 简装 , 高楼层(共6层) , 1964年建 , 板楼,100663
融创外滩壹号院 ,3室2厅 | 494.93平米 | 南 | 精装 | 26层 | 2021年建 | 板楼,56000000.0,3室2厅 , 494.93平米 , 南 , 精装 , 26层 , 2021年建 , 板楼,113148
松韵小区 ,1室1厅 | 33.99平米 | 南 | 精装 | 低楼层(共3层) | 1996年建 | 板楼,5750000.0,1室1厅 , 33.99平米 , 南 , 精装 , 低楼层(共3层) , 1996年建 , 板楼,169168
马当小区 ,1室1厅 | 43.34平米 | 东 | 简装 | 中楼层(共27层) | 1992年建 | 塔楼,5150000.0,1室1厅 , 43.34平米 , 东 , 简装 , 中楼层(共27层) , 1992年建 , 塔楼,118828
绿城黄浦湾 ,5室2厅 | 267.21平米 | 南 | 精装 | 低楼层(共22层) | 2016年建 | 板楼,63500000.0,5室2厅 , 267.21平米 , 南 , 精装 , 低楼层(共22层) , 2016年建 , 板楼,237641
正房小区 ,1室1厅 | 35.69平米 | 南 | 精装 | 中楼层(共7层) | 1995年建 | 板楼,4100000.0,1室1厅 , 35.69平米 , 南 , 精装 , 中楼层(共7层) , 1995年建 , 板楼,114879
桃源新村 ,1室1厅 | 42.72平米 | 南 | 简装 | 低楼层(共7层) | 1987年建 | 板楼,5500000.0,1室1厅 , 42.72平米 , 南 , 简装 , 低楼层(共7层) , 1987年建 , 板楼,128746
廿八尊 ,6室3厅 | 437.64平米 | 南 北 | 精装 | 低楼层(共7层) | 2020年建 | 板楼,45500000.0,6室3厅 , 437.64平米 , 南 北 , 精装 , 低楼层(共7层) , 2020年建 , 板楼,103967
瞿二小区 ,1室0厅 | 30.43平米 | 南 | 精装 | 高楼层(共6层) | 1975年建 | 板楼,3200000.0,1室0厅 , 30.43平米 , 南 , 精装 , 高楼层(共6层) , 1975年建 , 板楼,105160
济南路8号 ,1室1厅 | 82.74平米 | 东 | 精装 | 低楼层(共31层) | 1998年建 | 塔楼,11800000.0,1室1厅 , 82.74平米 , 东 , 精装 , 低楼层(共31层) , 1998年建 , 塔楼,142616
市民新村 ,1室0厅 | 29.75平米 | 南 | 精装 | 高楼层(共7层) | 1975年建 | 板楼,5560000.0,1室0厅 , 29.75平米 , 南 , 精装 , 高楼层(共7层) , 1975年建 , 板楼,186891
车站支路30-40号 ,1室1厅 | 35.02平米 | 南 | 简装 | 高楼层(共5层) | 1987年建 | 板楼,3650000.0,1室1厅 , 35.02平米 , 南 , 简装 , 高楼层(共5层) , 1987年建 , 板楼,104227
蒙自路601弄 ,1室1厅 | 35.61平米 | 南 | 简装 | 中楼层(共7层) | 1986年建 | 板楼,3580000.0,1室1厅 , 35.61平米 , 南 , 简装 , 中楼层(共7层) , 1986年建 , 板楼,100534
西凌新邨 ,1室0厅 | 24.94平米 | 北 | 精装 | 中楼层(共7层) | 1991年建 | 板楼,2980000.0,1室0厅 , 24.94平米 , 北 , 精装 , 中楼层(共7层) , 1991年建 , 板楼,119487
局后小区 ,1室1厅 | 42.74平米 | 南 | 精装 | 中楼层(共6层) | 1983年建 | 板楼,4480000.0,1室1厅 , 42.74平米 , 南 , 精装 , 中楼层(共6层) , 1983年建 , 板楼,104820
瑞金二路410弄 ,1室1厅 | 41.49平米 | 东南 | 简装 | 中楼层(共7层) | 1988年建 | 板楼,4650000.0,1室1厅 , 41.49平米 , 东南 , 简装 , 中楼层(共7层) , 1988年建 , 板楼,112076
瑞金二路410弄 ,1室0厅 | 32.76平米 | 西南 | 精装 | 高楼层(共7层) | 1988年建 | 板楼,3480000.0,1室0厅 , 32.76平米 , 西南 , 精装 , 高楼层(共7层) , 1988年建 , 板楼,106228
巴士小区 ,2室1厅 | 39.68平米 | 南 | 精装 | 中楼层(共7层) | 1993年建 | 板楼,5600000.0,2室1厅 , 39.68平米 , 南 , 精装 , 中楼层(共7层) , 1993年建 , 板楼,141130
海潮新村 ,1室1厅 | 41.4平米 | 南 | 简装 | 高楼层(共7层) | 1996年建 | 板楼,4300000.0,1室1厅 , 41.4平米 , 南 , 简装 , 高楼层(共7层) , 1996年建 , 板楼,103865
斜土新村 ,1室0厅 | 21.4平米 | 北 | 简装 | 低楼层(共6层) | 1987年建 | 板楼,2900000.0,1室0厅 , 21.4平米 , 北 , 简装 , 低楼层(共6层) , 1987年建 , 板楼,135515
华润外滩九里 ,4室2厅 | 277.11平米 | 南 | 精装 | 24层 | 2011年建 | 板楼,56500000.0,4室2厅 , 277.11平米 , 南 , 精装 , 24层 , 2011年建 , 板楼,203891
华润外滩九里 ,4室2厅 | 277.11平米 | 南 | 精装 | 24层 | 2011年建 | 板楼,48000000.0,4室2厅 , 277.11平米 , 南 , 精装 , 24层 , 2011年建 , 板楼,173217
南陆大厦 ,1室1厅 | 53.68平米 | 东 | 精装 | 中楼层(共25层) | 1994年建 | 塔楼,5100000.0,1室1厅 , 53.68平米 , 东 , 精装 , 中楼层(共25层) , 1994年建 , 塔楼,95008
斜土路556弄 ,2室1厅 | 61.5平米 | 南 西 | 简装 | 高楼层(共6层) | 1975年建 | 板楼,6000000.0,2室1厅 , 61.5平米 , 南 西 , 简装 , 高楼层(共6层) , 1975年建 , 板楼,97561
丽园新村 ,2室1厅 | 56.69平米 | 南 | 精装 | 高楼层(共6层) | 1980年建 | 板楼,6800000.0,2室1厅 , 56.69平米 , 南 , 精装 , 高楼层(共6层) , 1980年建 , 板楼,119951
复地雅园公馆 ,2室2厅 | 119.99平米 | 南 | 精装 | 中楼层(共21层) | 2007年建 | 塔楼,14700000.0,2室2厅 , 119.99平米 , 南 , 精装 , 中楼层(共21层) , 2007年建 , 塔楼,122511
蒙自大楼 ,2室2厅 | 110.5平米 | 南 | 简装 | 中楼层(共23层) | 2000年建 | 塔楼,15000000.0,2室2厅 , 110.5平米 , 南 , 简装 , 中楼层(共23层) , 2000年建 , 塔楼,135747
悦来小区 ,1室1厅 | 41.64平米 | 北 | 简装 | 低楼层(共16层) | 1994年建 | 塔楼,4500000.0,1室1厅 , 41.64平米 , 北 , 简装 , 低楼层(共16层) , 1994年建 , 塔楼,108070
东晖花苑 ,2室2厅 | 90.62平米 | 南 | 精装 | 低楼层(共31层) | 1999年建 | 塔楼,9800000.0,2室2厅 , 90.62平米 , 南 , 精装 , 低楼层(共31层) , 1999年建 , 塔楼,108144
汇丽小区 ,1室1厅 | 44.85平米 | 南 | 精装 | 高楼层(共6层) | 1989年建 | 板楼,5000000.0,1室1厅 , 44.85平米 , 南 , 精装 , 高楼层(共6层) , 1989年建 , 板楼,111483
明日星城（一期） ,2室2厅 | 94.84平米 | 南 | 简装 | 低楼层(共34层) | 2002年建 | 板楼,11500000.0,2室2厅 , 94.84平米 , 南 , 简装 , 低楼层(共34层) , 2002年建 , 板楼,121257
丽文小区  ,1室1厅 | 48.82平米 | 南 | 简装 | 高楼层(共7层) | 1994年建 | 板楼,5600000.0,1室1厅 , 48.82平米 , 南 , 简装 , 高楼层(共7层) , 1994年建 , 板楼,114708
中华东波小区 ,2室2厅 | 102.33平米 | 南 | 简装 | 中楼层(共21层) | 2000年建 | 塔楼,11380000.0,2室2厅 , 102.33平米 , 南 , 简装 , 中楼层(共21层) , 2000年建 , 塔楼,111209
金中苑 ,2室1厅 | 71.36平米 | 南 | 精装 | 高楼层(共7层) | 1997年建 | 板楼,10680000.0,2室1厅 , 71.36平米 , 南 , 精装 , 高楼层(共7层) , 1997年建 , 板楼,149664
海乾公寓 ,2室2厅 | 86.14平米 | 南 | 简装 | 高楼层(共7层) | 1995年建 | 板楼,8300000.0,2室2厅 , 86.14平米 , 南 , 简装 , 高楼层(共7层) , 1995年建 , 板楼,96355
汇丽小区 ,2室1厅 | 65.1平米 | 南 | 精装 | 低楼层(共6层) | 1989年建 | 板楼,7500000.0,2室1厅 , 65.1平米 , 南 , 精装 , 低楼层(共6层) , 1989年建 , 板楼,115208
百汇大厦 ,2室1厅 | 72.37平米 | 西南 | 精装 | 高楼层(共23层) | 1994年建 | 塔楼,8320000.0,2室1厅 , 72.37平米 , 西南 , 精装 , 高楼层(共23层) , 1994年建 , 塔楼,114965
翠湖天地御苑 ,3室2厅 | 193.56平米 | 北 | 毛坯 | 低楼层(共28层) | 2006年建 | 板楼,43500000.0,3室2厅 , 193.56平米 , 北 , 毛坯 , 低楼层(共28层) , 2006年建 , 板楼,224737
淡水路442弄 ,2室1厅 | 41.72平米 | 南 北 | 精装 | 高楼层(共6层) | 1988年建 | 板楼,5750000.0,2室1厅 , 41.72平米 , 南 北 , 精装 , 高楼层(共6层) , 1988年建 , 板楼,137824
海潮公寓 ,2室1厅 | 82.17平米 | 南 | 简装 | 高楼层(共31层) | 1994年建 | 塔楼,8800000.0,2室1厅 , 82.17平米 , 南 , 简装 , 高楼层(共31层) , 1994年建 , 塔楼,107096
瑞福小区 ,1室1厅 | 53.46平米 | 南 | 精装 | 23层 | 1990年建 | 塔楼,6200000.0,1室1厅 , 53.46平米 , 南 , 精装 , 23层 , 1990年建 , 塔楼,115975
金日世家 ,1室2厅 | 70.8平米 | 南 | 简装 | 高楼层(共29层) | 2006年建 | 板楼,9780000.0,1室2厅 , 70.8平米 , 南 , 简装 , 高楼层(共29层) , 2006年建 , 板楼,138136
黄浦逸城 ,2室2厅 | 104.98平米 | 南 北 | 精装 | 低楼层(共30层) | 2014年建 | 板楼,13700000.0,2室2厅 , 104.98平米 , 南 北 , 精装 , 低楼层(共30层) , 2014年建 , 板楼,130502
新中苑 ,2室2厅 | 112.95平米 | 南 西 | 简装 | 中楼层(共28层) | 1999年建 | 板楼,12980000.0,2室2厅 , 112.95平米 , 南 西 , 简装 , 中楼层(共28层) , 1999年建 , 板楼,114919
黄浦华庭 ,2室2厅 | 103.19平米 | 南 | 精装 | 中楼层(共28层) | 2010年建 | 板楼,14300000.0,2室2厅 , 103.19平米 , 南 , 精装 , 中楼层(共28层) , 2010年建 , 板楼,138580
中福浦江汇 ,2室1厅 | 108.29平米 | 南 | 精装 | 高楼层(共32层) | 2014年建 | 板楼,13300000.0,2室1厅 , 108.29平米 , 南 , 精装 , 高楼层(共32层) , 2014年建 , 板楼,122819
东元坊 ,2室1厅 | 70.22平米 | 南 西 | 精装 | 高楼层(共29层) | 2014年建 | 板楼,10580000.0,2室1厅 , 70.22平米 , 南 西 , 精装 , 高楼层(共29层) , 2014年建 , 板楼,150670
中福浦江汇 ,1室1厅 | 54.7平米 | 南 | 精装 | 高楼层(共24层) | 2014年建 | 板楼,7000000.0,1室1厅 , 54.7平米 , 南 , 精装 , 高楼层(共24层) , 2014年建 , 板楼,127971
重庆大楼 ,2室1厅 | 91.6平米 | 东 南 西 | 简装 | 高楼层(共7层) | 1936年建 | 板楼,8200000.0,2室1厅 , 91.6平米 , 东 南 西 , 简装 , 高楼层(共7层) , 1936年建 , 板楼,89520
西凌新邨 ,2室1厅 | 78.84平米 | 南 北 | 精装 | 高楼层(共7层) | 1989年建 | 板楼,7380000.0,2室1厅 , 78.84平米 , 南 北 , 精装 , 高楼层(共7层) , 1989年建 , 板楼,93608
济南路8号 ,1室2厅 | 108.12平米 | 东 北 | 精装 | 中楼层(共31层)  | 塔楼,17000000.0,1室2厅 , 108.12平米 , 东 北 , 精装 , 中楼层(共31层)  , 塔楼,,157233
桥蒙小区 ,2室1厅 | 58.06平米 | 南 | 简装 | 中楼层(共5层) | 1981年建 | 板楼,6650000.0,2室1厅 , 58.06平米 , 南 , 简装 , 中楼层(共5层) , 1981年建 , 板楼,114537
桥一小区 ,2室0厅 | 41.6平米 | 北 | 精装 | 中楼层(共7层) | 1989年建 | 板楼,4100000.0,2室0厅 , 41.6平米 , 北 , 精装 , 中楼层(共7层) , 1989年建 , 板楼,98558
中南小区 ,2室2厅 | 80.86平米 | 南 北 | 精装 | 高楼层(共7层) | 1995年建 | 板楼,11150000.0,2室2厅 , 80.86平米 , 南 北 , 精装 , 高楼层(共7层) , 1995年建 , 板楼,137893
蒙西小区 ,2室0厅 | 44.88平米 | 南 | 精装 | 中楼层(共6层) | 1987年建 | 板楼,5150000.0,2室0厅 , 44.88平米 , 南 , 精装 , 中楼层(共6层) , 1987年建 , 板楼,114751
斜土路486弄 ,1室1厅 | 40.46平米 | 南 | 简装 | 低楼层(共6层) | 1984年建 | 板楼,3800000.0,1室1厅 , 40.46平米 , 南 , 简装 , 低楼层(共6层) , 1984年建 , 板楼,93920
人民大楼 ,2室1厅 | 56.41平米 | 南 北 | 简装 | 中楼层(共17层) | 1987年建 | 塔楼,7200000.0,2室1厅 , 56.41平米 , 南 北 , 简装 , 中楼层(共17层) , 1987年建 , 塔楼,127637
丽园新村 ,2室1厅 | 58.86平米 | 东 南 北 | 精装 | 中楼层(共6层) | 1980年建 | 板楼,7750000.0,2室1厅 , 58.86平米 , 东 南 北 , 精装 , 中楼层(共6层) , 1980年建 , 板楼,131669
保屯路50弄 ,1室1厅 | 38.44平米 | 南 北 | 简装 | 低楼层(共6层) | 1980年建 | 板楼,4900000.0,1室1厅 , 38.44平米 , 南 北 , 简装 , 低楼层(共6层) , 1980年建 , 板楼,127472
蒙西小区 ,2室1厅 | 59.33平米 | 南 | 简装 | 中楼层(共7层) | 1991年建 | 板楼,6900000.0,2室1厅 , 59.33平米 , 南 , 简装 , 中楼层(共7层) , 1991年建 , 板楼,116299
建国西路44号 ,2室1厅 | 58.41平米 | 南 | 精装 | 高楼层(共7层) | 1981年建 | 板楼,6380000.0,2室1厅 , 58.41平米 , 南 , 精装 , 高楼层(共7层) , 1981年建 , 板楼,109228
永嘉路39弄 ,2室1厅 | 55.38平米 | 南 | 简装 | 高楼层(共6层) | 1976年建 | 板楼,7550000.0,2室1厅 , 55.38平米 , 南 , 简装 , 高楼层(共6层) , 1976年建 , 板楼,136331
泰康路21号 ,2室1厅 | 47.15平米 | 南 | 简装 | 高楼层(共6层) | 1988年建 | 板楼,6500000.0,2室1厅 , 47.15平米 , 南 , 简装 , 高楼层(共6层) , 1988年建 , 板楼,137858
陕西南路271弄 ,2室0厅 | 44.8平米 | 南 | 精装 | 高楼层(共6层) | 1991年建 | 板楼,5600000.0,2室0厅 , 44.8平米 , 南 , 精装 , 高楼层(共6层) , 1991年建 , 板楼,125001
振兴大楼 ,2室0厅 | 63.67平米 | 南 北 | 精装 | 中楼层(共16层) | 1985年建 | 塔楼,7300000.0,2室0厅 , 63.67平米 , 南 北 , 精装 , 中楼层(共16层) , 1985年建 , 塔楼,114654
市民新村 ,2室0厅 | 44.69平米 | 南 北 | 精装 | 高楼层(共6层) | 1965年建 | 板楼,6600000.0,2室0厅 , 44.69平米 , 南 北 , 精装 , 高楼层(共6层) , 1965年建 , 板楼,147685
金鹿大楼 ,1室1厅 | 52.69平米 | 南 | 简装 | 高楼层(共29层) | 1992年建 | 塔楼,5500000.0,1室1厅 , 52.69平米 , 南 , 简装 , 高楼层(共29层) , 1992年建 , 塔楼,104385
弘辉名苑 ,1室2厅 | 83.54平米 | 南 | 精装 | 高楼层(共31层) | 2005年建 | 板楼,11500000.0,1室2厅 , 83.54平米 , 南 , 精装 , 高楼层(共31层) , 2005年建 , 板楼,137659
蒙西小区 ,2室0厅 | 54.8平米 | 南 | 精装 | 中楼层(共7层) | 1994年建 | 板楼,5990000.0,2室0厅 , 54.8平米 , 南 , 精装 , 中楼层(共7层) , 1994年建 , 板楼,109307
平和里 ,2室0厅 | 46.84平米 | 南 北 | 毛坯 | 中楼层(共4层) | 2000年建 | 板楼,7090000.0,2室0厅 , 46.84平米 , 南 北 , 毛坯 , 中楼层(共4层) , 2000年建 , 板楼,151367
紫荆新苑 ,2室1厅 | 90.9平米 | 南 北 | 简装 | 中楼层(共6层) | 1998年建 | 板楼,9700000.0,2室1厅 , 90.9平米 , 南 北 , 简装 , 中楼层(共6层) , 1998年建 , 板楼,106711
蒙西小区 ,2室1厅 | 58.79平米 | 南 | 精装 | 中楼层(共7层) | 1992年建 | 板楼,7500000.0,2室1厅 , 58.79平米 , 南 , 精装 , 中楼层(共7层) , 1992年建 , 板楼,127573
瞿溪新村 ,2室1厅 | 75.12平米 | 南 | 精装 | 高楼层(共6层) | 1964年建 | 板楼,7250000.0,2室1厅 , 75.12平米 , 南 , 精装 , 高楼层(共6层) , 1964年建 , 板楼,96513
局后小区 ,1室0厅 | 34.79平米 | 南 | 精装 | 高楼层(共6层) | 1983年建 | 板楼,4000000.0,1室0厅 , 34.79平米 , 南 , 精装 , 高楼层(共6层) , 1983年建 , 板楼,114976
复兴珑御一期 ,1室2厅 | 91.72平米 | 南 | 精装 | 32层  | 板楼,21570000.0,1室2厅 , 91.72平米 , 南 , 精装 , 32层  , 板楼,,235173
思南路115弄 ,2室0厅 | 48.77平米 | 东 | 简装 | 中楼层(共7层) | 1989年建 | 板楼,5180000.0,2室0厅 , 48.77平米 , 东 , 简装 , 中楼层(共7层) , 1989年建 , 板楼,106213
中福浦江汇 ,2室1厅 | 62.24平米 | 南 | 精装 | 高楼层(共34层) | 2014年建 | 板楼,7980000.0,2室1厅 , 62.24平米 , 南 , 精装 , 高楼层(共34层) , 2014年建 , 板楼,128214
中福浦江汇 ,1室1厅 | 48.41平米 | 南 | 精装 | 高楼层(共33层) | 2014年建 | 板楼,6700000.0,1室1厅 , 48.41平米 , 南 , 精装 , 高楼层(共33层) , 2014年建 , 板楼,138402
东晖花苑 ,1室2厅 | 74.07平米 | 南 北 | 精装 | 高楼层(共31层) | 1997年建 | 塔楼,7950000.0,1室2厅 , 74.07平米 , 南 北 , 精装 , 高楼层(共31层) , 1997年建 , 塔楼,107331
中福花苑 ,1室1厅 | 42.46平米 | 西 | 精装 | 高楼层(共15层) | 2003年建 | 塔楼,4950000.0,1室1厅 , 42.46平米 , 西 , 精装 , 高楼层(共15层) , 2003年建 , 塔楼,116581
百花公寓 ,2室2厅 | 109.89平米 | 南 | 简装 | 高楼层(共32层) | 2001年建 | 板楼,12500000.0,2室2厅 , 109.89平米 , 南 , 简装 , 高楼层(共32层) , 2001年建 , 板楼,113751
华教大厦 ,2室2厅 | 132.46平米 | 南 | 精装 | 中楼层(共20层) | 1996年建 | 塔楼,10580000.0,2室2厅 , 132.46平米 , 南 , 精装 , 中楼层(共20层) , 1996年建 , 塔楼,79874
南园小区 ,2室1厅 | 64.52平米 | 南 东南 | 简装 | 中楼层(共29层) | 1994年建 | 塔楼,6500000.0,2室1厅 , 64.52平米 , 南 东南 , 简装 , 中楼层(共29层) , 1994年建 , 塔楼,100744
五岭小区 ,2室0厅 | 51.6平米 | 南 | 精装 | 中楼层(共7层) | 1988年建 | 板楼,5350000.0,2室0厅 , 51.6平米 , 南 , 精装 , 中楼层(共7层) , 1988年建 , 板楼,103683
思南新苑 ,2室2厅 | 103.96平米 | 南 | 精装 | 30层 | 2003年建 | 板楼,16200000.0,2室2厅 , 103.96平米 , 南 , 精装 , 30层 , 2003年建 , 板楼,155830
瑞金花园 ,2室2厅 | 104.18平米 | 南 | 简装 | 20层 | 1997年建 | 塔楼,12800000.0,2室2厅 , 104.18平米 , 南 , 简装 , 20层 , 1997年建 , 塔楼,122865
普育东路24-36号 ,2室1厅 | 44.83平米 | 南 | 简装 | 低楼层(共6层) | 1975年建 | 板楼,5280000.0,2室1厅 , 44.83平米 , 南 , 简装 , 低楼层(共6层) , 1975年建 , 板楼,117779
